Lagoa,Ano,Mes,Mes.,Mes.num,Mes.ano,Prof.m,Cod.Prof,pH,cond.uS.cm,turb.NTU,OD.mg.L,Temp.oC,TDS.mg.L,Redoxe,Alc.meq.L,Chla.ug.L,P-tot.ug.L,PO4.ug.L,N-tot.ug.L,NH4.ug.L,NO3.ug.L,NO2.ug.L,Silicato.mg.L,Obs
JA,2002,junho,jun,6,6_2002,8,,6.2,49,62.3,4.6,23.8,30,89,,,,,,,,,,
JA,2002,junho,jun,6,6_2002,8.5,,6.2,49,61.4,4.5,23.7,30,89,,,,,,,,,,
JA,2002,junho,jun,6,6_2002,9,,6.1,49,59.5,4.4,23.7,30,94,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,0,100,5.5,32,82.1,8.4,24,20,105,0.03,52.9254,61.4,3.7,113,13,6.5,1,3.4,
CA,2002,julho,jul,7,7_2002,0.25,,5.7,31,80.4,8.3,24,20,100,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,0.5,,5.8,32,80.8,7.9,23.9,20,9.6,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,0.75,,5.9,31,71.8,7.4,23.9,20,94,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,1,10,5.9,31,69.4,7.1,23.9,20,91,0.02,48.114,68.1,5.3,143.3,16.9,4.7,0.6,3.1,
CA,2002,julho,jul,7,7_2002,1.5,,6,32,59.5,7,23.8,20,94,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,2,,6,31,55,6.9,23.7,20,96,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,2.5,1,6,32,49.6,6.9,23.3,20,101,0.02,53.46,73.6,5.5,385.7,14.2,4.3,0.7,3.3,
CA,2002,julho,jul,7,7_2002,3,,6,33,56.4,6.9,23,20,113,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,3.5,,5.8,32,58.8,6.5,22.9,20,121,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,4,,5.7,33,58.4,6,22.8,20,124,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,4.5,,5.6,33,55.7,5.5,22.8,20,124,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,5,0,5.5,33,54,5.1,22.7,20,125,0.25,69.498,87,12.2,463.5,55.8,3.7,1,2.7,
CA,2002,julho,jul,7,7_2002,5.5,,5.5,33,54.6,4.9,22.7,20,125,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,6,,5.4,33,55.9,4.7,22.7,20,119,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,6.5,,5.4,33,58.8,4.3,22.7,20,117,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,7,,5.3,33,62.4,4.1,22.7,20,113,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,7.5,,5.3,34,61.4,4,22.7,20,81,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,8,,5.4,35,61.8,3.9,22.7,20,48,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,8.5,,5.3,35,60,3.7,22.7,20,14,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,9,,5.4,36,52.7,3.3,22.7,20,-32,,,,,,,,,,
CA,2002,julho,jul,7,7_2002,9.5,,5.5,36,-10,3.2,22.7,30,-196,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,0,100,5.4,39,-5,5.5,24.4,30,27,0.04,15.2361,54.3,2.9,552.8,99.2,6.8,0.5,2.7,
DH,2002,julho,jul,7,7_2002,0.25,,6,39,-7.7,4.9,24.5,30,29,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,0.5,,6.1,39,-6.5,5,24.5,30,28,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,0.75,,6.1,39,-5.8,4.8,24.5,30,26,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,1,,6.3,39,-5.3,4.8,24.5,30,22,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,1.5,,6.2,39,-5,4.7,24.5,30,18,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,2,,6.3,39,-3.2,4.7,24.5,30,21,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,2.5,,6.3,39,-3.8,4.7,24.5,30,23,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,3,,6.3,39,-3.1,4.7,24.5,30,20,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,3.5,10,6.3,39,-2.8,4.7,24.5,30,16,0.04,14.4342,53.3,4.1,659.6,102.4,6.2,0.5,2.9,
DH,2002,julho,jul,7,7_2002,4,,6.3,39,-2.5,4.6,24.5,30,15,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,4.5,,6.4,39,-1.5,4.6,24.5,30,17,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,5,,6.4,39,-1.3,4.6,24.5,30,12,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,5.5,,6.4,39,-0.9,4.6,24.5,30,11,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,6,,6.5,39,0.5,4.6,24.5,30,5,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,6.5,,6.7,39,-0.2,4.6,24.5,30,8,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,7,,6.5,39,1.3,4.6,24.5,30,7,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,7.5,,6.6,39,3.3,4.6,24.5,30,7,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,8,,6.6,39,3.1,4.6,24.5,30,3,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,8.5,,6.6,39,3.8,4.6,24.5,30,3,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,9,1,6.6,39,4.6,4.6,24.5,30,-1,0.04,14.9688,61.9,6.3,701.1,112.1,8.3,0.9,4.3,
DH,2002,julho,jul,7,7_2002,9.5,,6.6,39,4.4,4.6,24.5,30,-4,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,10,,6.7,39,8.9,4.5,24.5,30,-5,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,11,,6.6,39,8.8,4.5,24.5,30,-9,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,12,,6.5,40,9.1,4.2,24.4,30,-8,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,13,,6.5,44,8,3.7,24.4,30,-15,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,14,,6.5,46,8.5,3.2,24.3,30,-28,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,15,,6.4,50,9.8,3.1,24.3,30,-41,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,16,,6.5,78,10.6,2.7,24.1,50,-156,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,17,,6.7,102,13.7,2.5,23.7,70,-176,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,18,0,6.8,101,12.6,2.4,23.5,70,-184,0.11,12.98314286,93.5,13.8,1513.5,1261.5,7.4,1.2,3.1,
DH,2002,julho,jul,7,7_2002,19,,6.9,101,13.7,2.3,23.3,70,-190,,14.40556071,,,,,,,,
DH,2002,julho,jul,7,7_2002,20,,6.9,101,15.4,2.2,23.3,70,-196,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,21,,6.9,100,16,2.2,23.2,70,-195,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,22,,6.8,101,22.3,2.1,23.2,70,-196,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,23,,6.8,101,23,2.1,23.2,70,-199,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,24,,6.9,102,22.5,2,23.1,70,-202,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,25,,6.8,106,23.2,2,23.1,70,-204,,,,,,,,,,
DH,2002,julho,jul,7,7_2002,26,,6.8,111,23.2,2,23.1,70,-211,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,0,100,5.7,14,26.2,6.5,24.5,10,1,0.24,14.4342,31.8,1.4,95.9,8.3,8.9,0.7,0.6,
GN,2002,julho,jul,7,7_2002,0.25,,5.7,14,23.3,6.4,24.5,10,6,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,0.5,,5.6,13,20.3,6.3,24.4,10,8,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,0.75,,5.6,14,21.6,6.3,24.3,10,8,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,1,,5.6,13,24,6,24.3,10,7,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,1.5,,5.6,14,23,5.9,24.2,10,8,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,2,10,5.7,13,23.7,5.9,24.1,10,6,0.195,12.21942857,36.5,2,118.9,11.5,11,0.5,0.4,
GN,2002,julho,jul,7,7_2002,2.5,,5.6,13,23,5.8,24,10,6,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,3,,5.6,13,23.3,5.7,24,10,6,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,3.5,,5.6,13,24,5.7,24,10,6,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,4,,5.7,13,21.9,5.6,24,10,7,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,4.5,,5.6,13,19.3,5.6,24,10,7,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,5,,5.6,13,20.2,5.8,24,10,8,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,5.5,,5.7,13,19.8,5.7,24,10,9,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,6,1,5.7,13,21.4,5.6,24,10,13,0.202,17.18357143,41.3,1.7,136.1,12.6,9.8,0.3,0.5,
GN,2002,julho,jul,7,7_2002,6.5,,5.7,13,21.3,5.6,24,10,13,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,7,0,5.6,13,21.4,5.6,23.9,10,13,0.195,14.51057143,49,3.8,198.3,44.3,11,0.5,0.7,
GN,2002,julho,jul,7,7_2002,7.5,,5.6,13,21.4,5.6,23.9,10,11,,,,,,,,,,
GN,2002,julho,jul,7,7_2002,8,,5.4,14,999,5.6,23.9,10,11,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,0,100,5,46,,7.1,24.3,0.03,95,0.35,10.4247,59.5,5.2,495.9,342.4,8.6,0.6,4.5,
JA,2002,julho,jul,7,7_2002,0.25,,5.6,46,,5.9,24.3,0.03,85,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,0.5,,5.9,46,,5.8,24.3,0.03,86,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,0.75,,6,46,,5.7,24.2,0.03,86,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,1,,6,46,,5.7,24.1,0.03,84,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,1.5,,6.1,47,,5.6,23.8,0.03,88,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,2,,6,47,,5.6,23.7,0.03,85,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,2.5,,6.1,46,,5.5,23.7,0.03,83,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,3,10,6.1,47,,5.4,23.7,0.03,83,0.51,13.365,63.4,4.9,555.5,335.3,8.7,0.8,5.1,
JA,2002,julho,jul,7,7_2002,3.5,,6.1,47,,5.4,23.6,0.03,84,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,4,,6.1,46,,5.3,23.6,0.03,88,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,4.5,,6.1,47,,5.2,23.6,0.03,85,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,5,,6.1,47,,5.2,23.6,0.03,85,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,5.5,,6.1,47,,5.1,23.5,0.03,85,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,6,,6.1,47,,4.8,23.5,0.03,88,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,6.5,,6,47,,4.6,23.5,0.03,87,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,7,,6,48,,4.5,23.4,0.03,85,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,7.5,,6,47,,4.3,23.4,0.03,87,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,8,,5.9,49,,4.2,23.4,0.03,85,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,8.5,1,6,49,,4.1,23.4,0.03,85,0.44,6.4152,75,8.4,539.8,379.5,9,1.6,4.5,
JA,2002,julho,jul,7,7_2002,9,,5.9,49,,4,23.4,0.03,82,,,,,,,,,,
JA,2002,julho,jul,7,7_2002,9.5,0,6,49,,3.9,23.4,0.03,-58,0.41,5.6133,87.7,12.3,646.8,440.9,13,1.4,4.7,
AC,2002,julho,jul,7,7_2002,0,100,6.1,45,-10,7.2,24.6,30,60,0.03,31.5414,17.5,0.5,659.5,178.6,3.8,0.4,2.8,
AC,2002,julho,jul,7,7_2002,0.25,,6.1,44,-10,6.9,24.6,30,64,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,0.5,,6,44,-10,6.7,24.6,30,68,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,0.75,,6,44,-10,6.5,24.4,30,71,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,1,,6,44,-4,6.3,24.3,30,73,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,1.5,,6,44,-1.8,6.1,24.1,30,76,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,2,10,6,44,-0.5,6,24,30,78,0.03,42.768,13.9,1.7,617.4,151.5,4,0.4,2.8,
AC,2002,julho,jul,7,7_2002,2.5,,6,44,1.2,5.9,24,30,78,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,3,,6.1,44,5,5.8,24,30,80,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,3.5,,6,44,6.1,5.8,24,30,80,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,4,,6.1,44,6.4,5.7,23.9,30,81,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,4.5,,6.1,44,6.4,5.6,23.9,30,83,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,5,,6.1,44,6.7,5.6,23.9,30,83,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,5.5,1,6.1,44,7.9,5.6,23.9,30,83,0.03,36.8874,19.1,0.8,687.7,235,4.5,0.8,2.9,
AC,2002,julho,jul,7,7_2002,6,,6.1,44,8,5.6,23.8,30,84,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,6.5,,6.1,44,9.8,5.5,23.8,30,86,,,,,,,,,,
AC,2002,julho,jul,7,7_2002,7,0,6.1,44,9,5.5,23.8,30,87,0.03,36.3528,26.1,2,801.6,155.4,5.6,0.8,2.8,
AM,2002,julho,jul,7,7_2002,0,100,5.6,99,12.1,7.1,22.4,60,51,0.09,13.6323,35.5,13.6,1027.5,259.7,2.9,0.3,6.2,
AM,2002,julho,jul,7,7_2002,0.25,,5.6,98,10.8,5.4,22.4,60,46,,,,,,,,,,
AM,2002,julho,jul,7,7_2002,0.5,,5.7,99,10.8,5,22.2,60,37,,,,,,,,,,
AM,2002,julho,jul,7,7_2002,0.75,10,5.7,98,12.7,4.9,21.9,60,30,0.09,8.019,44.3,15.5,1044.2,284.8,2.8,1.4,6.4,
AM,2002,julho,jul,7,7_2002,1,,5.8,98,13.4,4.8,21.8,60,20,,,,,,,,,,
AM,2002,julho,jul,7,7_2002,1.5,1,5.7,143,9,5,21.7,100,-150,0.09,18.4437,43.9,9.7,1136.5,301.3,3.1,1,5.9,
AM,2002,julho,jul,7,7_2002,2,,5.9,194,,3.6,21.9,170,-238,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,0,100,5.8,51,22.8,7.3,24.8,30,93,0.034,50.787,19.1,12.3,813.7,302.3,6.3,2.2,3.7,
PA,2002,julho,jul,7,7_2002,0.25,,5.8,51,28.6,6.6,24.7,30,94,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,0.5,,5.8,51,29,6.3,24.7,30,94,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,0.75,,5.8,51,28.4,5.8,24.5,30,96,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,1,10,5.8,51,29.7,5.6,24.3,30,97,0.036,57.915,19.8,11.1,831.6,300.4,6,2.5,5,
PA,2002,julho,jul,7,7_2002,1.5,,5.8,51,30,5.5,23.7,30,99,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,2,,5.8,52,42.5,5.2,23.5,30,106,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,2.5,1,5.7,51,39.4,4.3,23.5,30,108,0.036,62.0136,31.2,11.2,764.2,270.6,7.2,1.8,4.7,
PA,2002,julho,jul,7,7_2002,3,,5.7,52,36.6,4.2,23.4,30,108,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,3.5,,5.7,52,39.9,3.9,23.4,30,109,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,4,,5.6,53,32.4,3.6,23.3,30,109,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,4.5,,5.7,52,31.7,3.6,23.3,30,107,,,,,,,,,,
PA,2002,julho,jul,7,7_2002,5,0,5.7,51,28.7,3.6,23.2,30,106,0.035,56.133,18.3,12.8,848.4,309,9.1,3.1,4.2,
CA,2002,agosto,aug,8,8_2002,0,100,7.9,30,8,10.7,25.8,20,30,0.025,39.0258,41,2.3,208.1,15.8,5.7,0.9,2.9,
CA,2002,agosto,aug,8,8_2002,0.25,,8,30,8,10.7,25.7,20,32,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,0.5,,8,30,8,11,25,20,25,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,0.75,,8.2,30,8,11.3,24.7,20,20,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,1,10,8.3,30,8,11.4,24.4,20,21,0.023,39.5604,49.7,2.1,189.7,7,5.3,0.6,2.8,
CA,2002,agosto,aug,8,8_2002,1.5,,8.4,30,8,11.6,24.2,20,25,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,2,,8.4,30,7,11.5,24.1,20,30,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,2.5,,8.3,30,7,11.4,24,20,40,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,3,1,8.3,30,10,11.3,23.4,20,59,0.023,61.479,57.6,2.4,250,14.3,5.6,1,3,
CA,2002,agosto,aug,8,8_2002,3.5,,8.1,30,10,9.9,23.1,20,82,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,4,,7.8,30,11,2.8,23,20,54,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,4.5,,7,40,9,1.8,22.8,30,-3,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,5,,6.5,40,7,1.2,22.8,30,-9,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,5.5,,6.2,40,7,1,22.7,30,-2,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,6,,5.9,40,7,0.8,22.7,30,1,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,6.5,,5.6,40,7,0.6,22.7,30,5,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,7,0,5.5,40,6,0.6,22.7,30,3,0.068,88.7436,54.3,1.9,391.7,99.1,4.9,0.8,2.8,
CA,2002,agosto,aug,8,8_2002,7.5,,5.5,40,5,0.5,22.7,30,0,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,8,,5.4,40,5,0.5,22.7,30,-2,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,8.5,,5.4,40,5,0.5,22.7,30,-6,,,,,,,,,,
CA,2002,agosto,aug,8,8_2002,9,,5.4,40,4,0.4,22.6,30,-10,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,0,100,7.6,40,2,10.4,25.5,20,71,0.03,20.3148,47,0.3,413.8,21.6,6.8,0.9,3.2,
DH,2002,agosto,aug,8,8_2002,0.25,,7.6,40,1,10.4,25.5,20,69,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,0.5,,7.6,40,1,10.4,25.5,20,71,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,0.75,,7.6,40,1,10.4,25.5,20,71,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,1,,7.6,40,1,10.5,25.5,20,70,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,1.5,,7.6,40,1,10.5,25.4,20,68,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,2,,7.6,40,1,10.5,25.3,20,68,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,2.5,,7.6,40,1,10.5,25.3,20,71,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,3,10,7.6,40,0,10.5,25.3,20,71,0.03,26.1954,54,2.7,449.4,21.1,8.3,0.9,3.4,
DH,2002,agosto,aug,8,8_2002,3.5,,7.6,40,0,10.5,25.3,20,74,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,4,,7.6,40,1,10.5,25.3,20,76,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,4.5,,7.6,40,0,10.5,25.2,20,81,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,5,,7.5,40,0,10.5,25.2,20,88,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,5.5,,7.4,40,1,10.4,25.2,20,97,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,6,,7.3,40,0,10.4,25.1,20,115,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,6.5,,7,40,1,10.1,25,20,130,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,7,,6.8,40,1,9.4,24.9,20,145,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,7.5,,6.6,40,1,8.8,24.8,20,158,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,8,,6.4,40,0,7.3,24.7,20,167,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,8.5,,6.1,40,0,4.7,24.7,20,176,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,9,1,6,40,0,4.1,24.5,20,178,0.03,25.1262,70.3,5.7,531.8,108,8.5,1.3,3.3,
DH,2002,agosto,aug,8,8_2002,9.5,,5.9,40,0,3.7,24.5,20,180,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,10,,5.8,40,0,3.2,24.4,20,182,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,11,,5.7,40,0,2.6,24.4,30,185,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,12,,5.6,40,0,1.5,24.3,20,187,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,13,,5.5,40,0,1.1,24.2,20,140,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,14,,5.4,40,0,0.8,24.2,30,72,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,15,,5.4,50,0,0.7,24.2,30,32,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,16,,5.4,60,0,0.7,24.1,40,4,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,17,,5.4,60,0,0.5,24,40,-23,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,18,0,5.5,80,0,0.5,23.8,50,-42,0.05,11.7612,88.3,11.7,1300,457.4,8.3,2.3,3.6,
DH,2002,agosto,aug,8,8_2002,19,,5.6,90,0,0.5,23.7,60,-50,,20.8494,,,,,,,,
DH,2002,agosto,aug,8,8_2002,20,,5.6,100,0,0.4,23.6,70,-57,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,21,,5.7,100,0,0.4,23.5,70,-62,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,22,,5.8,110,0,0.4,23.5,70,-67,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,23,,5.8,110,0,0.4,23.4,70,-74,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,24,,5.8,120,0,0.4,23.4,80,-79,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,25,,5.9,120,0,0.4,23.4,80,-82,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,26,,5.9,120,0,0.4,23.4,80,-85,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,27,,5.9,120,0,0.4,23.4,80,-88,,,,,,,,,,
DH,2002,agosto,aug,8,8_2002,28,,5.9,120,0,0.4,23.4,80,-90,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,0,100,6.7,10,2,9.5,25.1,10,131,0.07,12.2958,17.1,1.1,119.5,9.9,9.2,0.5,0.9,
GN,2002,agosto,aug,8,8_2002,0.25,,6.7,10,2,9.5,25.1,10,129,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,0.5,,6.7,10,2,9.5,25.1,10,128,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,0.75,,6.7,10,2,9.5,25.1,10,131,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,1,,6.7,10,1,9.5,25.1,10,132,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,1.5,,6.7,10,1,9.5,25,10,135,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,2,10,6.6,10,2,9.5,25,10,132,0.08,10.1574,19.6,2,137.2,10.5,12,0.8,1,
GN,2002,agosto,aug,8,8_2002,2.5,,6.6,10,1,9.5,25,10,142,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,3,,6.6,10,1,9.5,25,10,147,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,3.5,,6.4,10,1,9.4,25,10,155,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,4,,6.2,10,1,9.2,25,10,168,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,4.5,,6,10,1,9.2,25,10,180,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,5,,5.7,10,1,9.2,24.9,10,197,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,5.5,,5.5,10,1,9.1,24.9,10,211,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,6,1,5.3,10,1,9,24.9,10,219,0.08,45.9756,23.8,1.4,157.1,9.5,14.9,0.6,0.6,
GN,2002,agosto,aug,8,8_2002,6.5,,5.2,10,1,9.1,24.9,10,225,,,,,,,,,,
GN,2002,agosto,aug,8,8_2002,7,0,5.1,10,9,9.1,24.8,10,228,0.09,13.365,28.7,3.2,215.9,13.9,13.7,0.9,0.8,
JA,2002,agosto,aug,8,8_2002,0,100,7.2,40,3,9.9,25.4,30,110,0.36,19.7802,37.7,1.6,459.8,185.6,8.3,0.9,4,
JA,2002,agosto,aug,8,8_2002,0.25,,7.3,40,3,9.9,25.4,30,108,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,0.5,,7.3,40,3,9.9,25.4,30,108,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,0.75,,7.3,40,3,9.9,25.4,30,108,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,1,,7.3,40,3,9.9,25.4,30,109,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,1.5,,7.3,40,3,10,25,30,111,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,2,,7.3,40,4,10,24.9,30,117,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,2.5,10,7.2,40,3,9.8,24.8,30,122,0.36,13.8996,42.4,1.9,591.2,213.5,7.7,1.4,4.1,
JA,2002,agosto,aug,8,8_2002,3,,7.1,40,3,9.6,24.7,30,130,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,3.5,,7,40,3,9.5,24.7,30,141,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,4,,6.7,40,3,9.2,24.4,30,167,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,4.5,,6.4,50,4,5.9,24.3,30,187,,,,,,,,,,
JA,2002,agosto,aug,8,8_2002,5,1,6,50,4,4.1,24.2,30,194,0.37,11.2266,50.2,1.5,671.9,275.6,6.6,2.9,3.9,
JA,2002,agosto,aug,8,8_2002,5.5,,5.8,50,3,3.5,24.1,30,196,,,,,,,,,,
